province_state,country_region,lat,long,confirmed,deaths,date
,Honduras,15.2,-86.2419,0,0,2020-02-13
,Hungary,47.1625,19.5033,0,0,2020-02-13
,Iceland,64.9631,-19.0208,0,0,2020-02-13
,India,21.0,78.0,3,0,2020-02-13
,Indonesia,-0.7893,113.9213,0,0,2020-02-13
,Iran,32.0,53.0,0,0,2020-02-13
,Iraq,33.0,44.0,0,0,2020-02-13
,Ireland,53.1424,-7.6921,0,0,2020-02-13
,Israel,31.0,35.0,0,0,2020-02-13
,Italy,43.0,12.0,3,0,2020-02-13
,Jamaica,18.1096,-77.2975,0,0,2020-02-13
,Japan,36.0,138.0,28,1,2020-02-13
,Jordan,31.24,36.51,0,0,2020-02-13
,Kazakhstan,48.0196,66.9237,0,0,2020-02-13
,Kenya,-0.0236,37.9062,0,0,2020-02-13
,"Korea, South",36.0,128.0,28,0,2020-02-13
,Kuwait,29.5,47.75,0,0,2020-02-13
,Kyrgyzstan,41.2044,74.7661,0,0,2020-02-13
,Latvia,56.8796,24.6032,0,0,2020-02-13
,Lebanon,33.8547,35.8623,0,0,2020-02-13
,Liberia,6.4281,-9.4295,0,0,2020-02-13
,Liechtenstein,47.14,9.55,0,0,2020-02-13
,Lithuania,55.1694,23.8813,0,0,2020-02-13
,Luxembourg,49.8153,6.1296,0,0,2020-02-13
,Madagascar,-18.7669,46.8691,0,0,2020-02-13
,Malaysia,2.5,112.5,19,0,2020-02-13
,Maldives,3.2028,73.2207,0,0,2020-02-13
,Malta,35.9375,14.3754,0,0,2020-02-13
,Mauritania,21.0079,10.9408,0,0,2020-02-13
,Mauritius,-20.2,57.5,0,0,2020-02-13
,Mexico,23.6345,-102.5528,0,0,2020-02-13
,Moldova,47.4116,28.3699,0,0,2020-02-13
,Monaco,43.7333,7.4167,0,0,2020-02-13
,Mongolia,46.8625,103.8467,0,0,2020-02-13
,Montenegro,42.5,19.3,0,0,2020-02-13
,Morocco,31.7917,-7.0926,0,0,2020-02-13
,Namibia,-22.9576,18.4904,0,0,2020-02-13
,Nepal,28.1667,84.25,1,0,2020-02-13
Aruba,Netherlands,12.5186,-70.0358,0,0,2020-02-13
Curacao,Netherlands,12.1696,-68.99,0,0,2020-02-13
Sint Maarten,Netherlands,18.0425,-63.0548,0,0,2020-02-13
,Netherlands,52.1326,5.2913,0,0,2020-02-13
,New Zealand,-40.9006,174.886,0,0,2020-02-13
,Nicaragua,12.8654,-85.2072,0,0,2020-02-13
,Niger,17.6078,8.0817,0,0,2020-02-13
,Nigeria,9.082,8.6753,0,0,2020-02-13
,North Macedonia,41.6086,21.7453,0,0,2020-02-13
,Norway,60.472,8.4689,0,0,2020-02-13
,Oman,21.0,57.0,0,0,2020-02-13
,Pakistan,30.3753,69.3451,0,0,2020-02-13
,Panama,8.538,-80.7821,0,0,2020-02-13
,Papua New Guinea,-6.315,143.9555,0,0,2020-02-13
,Paraguay,-23.4425,-58.4438,0,0,2020-02-13
,Peru,-9.19,-75.0152,0,0,2020-02-13
,Philippines,13.0,122.0,3,1,2020-02-13
,Poland,51.9194,19.1451,0,0,2020-02-13
,Portugal,39.3999,-8.2245,0,0,2020-02-13
,Qatar,25.3548,51.1839,0,0,2020-02-13
,Romania,45.9432,24.9668,0,0,2020-02-13
,Russia,60.0,90.0,2,0,2020-02-13
,Rwanda,-1.9403,29.8739,0,0,2020-02-13
,Saint Lucia,13.9094,-60.9789,0,0,2020-02-13
,Saint Vincent and the Grenadines,12.9843,-61.2872,0,0,2020-02-13
,San Marino,43.9424,12.4578,0,0,2020-02-13
,Saudi Arabia,24.0,45.0,0,0,2020-02-13
,Senegal,14.4974,-14.4524,0,0,2020-02-13
,Serbia,44.0165,21.0059,0,0,2020-02-13
,Seychelles,-4.6796,55.492,0,0,2020-02-13
,Singapore,1.2833,103.8333,58,0,2020-02-13
,Slovakia,48.669,19.699,0,0,2020-02-13
,Slovenia,46.1512,14.9955,0,0,2020-02-13
,Somalia,5.1521,46.1996,0,0,2020-02-13
,South Africa,-30.5595,22.9375,0,0,2020-02-13
,Spain,40.0,-4.0,2,0,2020-02-13
,Sri Lanka,7.0,81.0,1,0,2020-02-13
,Sudan,12.8628,30.2176,0,0,2020-02-13
,Suriname,3.9193,-56.0278,0,0,2020-02-13
,Sweden,63.0,16.0,1,0,2020-02-13
,Switzerland,46.8182,8.2275,0,0,2020-02-13
,Taiwan*,23.7,121.0,18,0,2020-02-13
,Tanzania,-6.369,34.8888,0,0,2020-02-13
,Thailand,15.0,101.0,33,0,2020-02-13
,Togo,8.6195,0.8248,0,0,2020-02-13
,Trinidad and Tobago,10.6918,-61.2225,0,0,2020-02-13
,Tunisia,34.0,9.0,0,0,2020-02-13
,Turkey,38.9637,35.2433,0,0,2020-02-13
,Uganda,1.0,32.0,0,0,2020-02-13
,Ukraine,48.3794,31.1656,0,0,2020-02-13
,United Arab Emirates,24.0,54.0,8,0,2020-02-13
Bermuda,United Kingdom,32.3078,-64.7505,0,0,2020-02-13
Cayman Islands,United Kingdom,19.3133,-81.2546,0,0,2020-02-13
Channel Islands,United Kingdom,49.3723,-2.3644,0,0,2020-02-13
Gibraltar,United Kingdom,36.1408,-5.3536,0,0,2020-02-13
Isle of Man,United Kingdom,54.2361,-4.5481,0,0,2020-02-13
Montserrat,United Kingdom,16.7425,-62.1874,0,0,2020-02-13
,United Kingdom,55.3781,-3.4360000000000004,9,0,2020-02-13
,Uruguay,-32.5228,-55.7658,0,0,2020-02-13
,US,37.0902,-95.7129,13,0,2020-02-13
,Uzbekistan,41.3775,64.5853,0,0,2020-02-13
,Venezuela,6.4238,-66.5897,0,0,2020-02-13
,Vietnam,16.0,108.0,16,0,2020-02-13
,Zambia,-15.4167,28.2833,0,0,2020-02-13
,Zimbabwe,-20.0,30.0,0,0,2020-02-13
Diamond Princess,Canada,0.0,0.0,0,0,2020-02-13
,Dominica,15.415,-61.371,0,0,2020-02-13
,Grenada,12.1165,-61.678999999999995,0,0,2020-02-13
,Mozambique,-18.665695,35.529562,0,0,2020-02-13
,Syria,34.802075,38.99681500000001,0,0,2020-02-13
,Timor-Leste,-8.874217,125.727539,0,0,2020-02-13
,Belize,13.1939,-59.5432,0,0,2020-02-13
Recovered,Canada,0.0,0.0,0,0,2020-02-13
,Laos,19.856270000000002,102.495496,0,0,2020-02-13
,Libya,26.3351,17.228331,0,0,2020-02-13
,West Bank and Gaza,31.9522,35.2332,0,0,2020-02-13
,Guinea-Bissau,11.8037,-15.1804,0,0,2020-02-13
,Mali,17.570692,-3.996166000000001,0,0,2020-02-13
,Saint Kitts and Nevis,17.357822,-62.782998,0,0,2020-02-13
Northwest Territories,Canada,64.8255,-124.8457,0,0,2020-02-13
Yukon,Canada,64.2823,-135.0,0,0,2020-02-13
,Kosovo,42.602636,20.902977,0,0,2020-02-13
,Burma,21.9162,95.956,0,0,2020-02-13
Anguilla,United Kingdom,18.2206,-63.0686,0,0,2020-02-13
British Virgin Islands,United Kingdom,18.4207,-64.64,0,0,2020-02-13
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0,0,2020-02-13
,MS Zaandam,0.0,0.0,0,0,2020-02-13
,Botswana,-22.3285,24.6849,0,0,2020-02-13
,Burundi,-3.3731,29.9189,0,0,2020-02-13
,Sierra Leone,8.460555000000001,-11.779889,0,0,2020-02-13
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,0,2020-02-13
,Malawi,-13.254307999999998,34.301525,0,0,2020-02-13
Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,0,0,2020-02-13
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,0,2020-02-13
,South Sudan,6.877000000000002,31.307,0,0,2020-02-13
,Western Sahara,24.2155,-12.8858,0,0,2020-02-13
,Sao Tome and Principe,0.18636,6.613081,0,0,2020-02-13
,Afghanistan,33.0,65.0,0,0,2020-02-14
,Albania,41.1533,20.1683,0,0,2020-02-14
,Algeria,28.0339,1.6596,0,0,2020-02-14
,Andorra,42.5063,1.5218,0,0,2020-02-14
,Angola,-11.2027,17.8739,0,0,2020-02-14
,Antigua and Barbuda,17.0608,-61.7964,0,0,2020-02-14
,Argentina,-38.4161,-63.6167,0,0,2020-02-14
,Armenia,40.0691,45.0382,0,0,2020-02-14
Australian Capital Territory,Australia,-35.4735,149.0124,0,0,2020-02-14
New South Wales,Australia,-33.8688,151.2093,4,0,2020-02-14
Northern Territory,Australia,-12.4634,130.8456,0,0,2020-02-14
Queensland,Australia,-28.0167,153.4,5,0,2020-02-14
South Australia,Australia,-34.9285,138.6007,2,0,2020-02-14
Tasmania,Australia,-41.4545,145.9707,0,0,2020-02-14
Victoria,Australia,-37.8136,144.9631,4,0,2020-02-14
Western Australia,Australia,-31.9505,115.8605,0,0,2020-02-14
,Austria,47.5162,14.5501,0,0,2020-02-14
,Azerbaijan,40.1431,47.5769,0,0,2020-02-14
,Bahamas,25.0343,-77.3963,0,0,2020-02-14
,Bahrain,26.0275,50.55,0,0,2020-02-14
,Bangladesh,23.685,90.3563,0,0,2020-02-14
,Barbados,13.1939,-59.5432,0,0,2020-02-14
,Belarus,53.7098,27.9534,0,0,2020-02-14
,Belgium,50.8333,4.0,1,0,2020-02-14
,Benin,9.3077,2.3158,0,0,2020-02-14
,Bhutan,27.5142,90.4336,0,0,2020-02-14
,Bolivia,-16.2902,-63.5887,0,0,2020-02-14
,Bosnia and Herzegovina,43.9159,17.6791,0,0,2020-02-14
,Brazil,-14.235,-51.9253,0,0,2020-02-14
,Brunei,4.5353,114.7277,0,0,2020-02-14
,Bulgaria,42.7339,25.4858,0,0,2020-02-14
,Burkina Faso,12.2383,-1.5616,0,0,2020-02-14
,Cabo Verde,16.5388,-23.0418,0,0,2020-02-14
,Cambodia,11.55,104.9167,1,0,2020-02-14
,Cameroon,3.8480000000000003,11.5021,0,0,2020-02-14
Alberta,Canada,53.9333,-116.5765,0,0,2020-02-14
British Columbia,Canada,49.2827,-123.1207,4,0,2020-02-14
Grand Princess,Canada,37.6489,-122.6655,0,0,2020-02-14
Manitoba,Canada,53.7609,-98.8139,0,0,2020-02-14
New Brunswick,Canada,46.5653,-66.4619,0,0,2020-02-14
Newfoundland and Labrador,Canada,53.1355,-57.6604,0,0,2020-02-14
Nova Scotia,Canada,44.681999999999995,-63.7443,0,0,2020-02-14
Ontario,Canada,51.2538,-85.3232,3,0,2020-02-14
Prince Edward Island,Canada,46.5107,-63.4168,0,0,2020-02-14
Quebec,Canada,52.9399,-73.5491,0,0,2020-02-14
Saskatchewan,Canada,52.9399,-106.4509,0,0,2020-02-14
,Central African Republic,6.6111,20.9394,0,0,2020-02-14
,Chad,15.4542,18.7322,0,0,2020-02-14
,Chile,-35.6751,-71.543,0,0,2020-02-14
Anhui,China,31.8257,117.2264,934,6,2020-02-14
Beijing,China,40.1824,116.4142,372,3,2020-02-14
Chongqing,China,30.0572,107.874,537,5,2020-02-14
Fujian,China,26.0789,117.9874,281,0,2020-02-14
Gansu,China,37.8099,101.0583,90,2,2020-02-14
Guangdong,China,23.3417,113.4244,1261,2,2020-02-14
Guangxi,China,23.8298,108.7881,226,2,2020-02-14
Guizhou,China,26.8154,106.8748,140,1,2020-02-14
Hainan,China,19.1959,109.7453,159,4,2020-02-14
Hebei,China,39.549,116.1306,283,3,2020-02-14
Heilongjiang,China,47.861999999999995,127.7615,419,11,2020-02-14
Henan,China,33.882,113.61399999999999,1184,11,2020-02-14
Hong Kong,China,22.3,114.2,56,1,2020-02-14
Hubei,China,30.9756,112.2707,54406,1457,2020-02-14
Hunan,China,27.6104,111.7088,988,2,2020-02-14
Inner Mongolia,China,44.0935,113.9448,65,0,2020-02-14
Jiangsu,China,32.9711,119.455,593,0,2020-02-14
Jiangxi,China,27.614,115.7221,900,1,2020-02-14
Jilin,China,43.6661,126.1923,86,1,2020-02-14
Liaoning,China,41.2956,122.6085,119,1,2020-02-14
Macau,China,22.1667,113.55,10,0,2020-02-14
Ningxia,China,37.2692,106.1655,67,0,2020-02-14
Qinghai,China,35.7452,95.9956,18,0,2020-02-14
Shaanxi,China,35.1917,108.8701,230,0,2020-02-14
Shandong,China,36.3427,118.1498,523,2,2020-02-14
Shanghai,China,31.201999999999998,121.4491,318,1,2020-02-14
Shanxi,China,37.5777,112.2922,127,0,2020-02-14
Sichuan,China,30.6171,102.7103,463,1,2020-02-14
Tianjin,China,39.3054,117.323,120,3,2020-02-14
Tibet,China,31.6927,88.0924,1,0,2020-02-14
Xinjiang,China,41.1129,85.2401,65,1,2020-02-14
Yunnan,China,24.974,101.48700000000001,162,0,2020-02-14
Zhejiang,China,29.1832,120.0934,1155,0,2020-02-14
,Colombia,4.5709,-74.2973,0,0,2020-02-14
,Congo (Brazzaville),-4.0383,21.7587,0,0,2020-02-14
,Congo (Kinshasa),-4.0383,21.7587,0,0,2020-02-14
,Costa Rica,9.7489,-83.7534,0,0,2020-02-14
,Cote d'Ivoire,7.54,-5.5471,0,0,2020-02-14
,Croatia,45.1,15.2,0,0,2020-02-14
,Diamond Princess,0.0,0.0,218,0,2020-02-14
,Cuba,22.0,-80.0,0,0,2020-02-14
,Cyprus,35.1264,33.4299,0,0,2020-02-14
,Czechia,49.8175,15.472999999999999,0,0,2020-02-14
Faroe Islands,Denmark,61.8926,-6.9118,0,0,2020-02-14
Greenland,Denmark,71.7069,-42.6043,0,0,2020-02-14
,Denmark,56.2639,9.5018,0,0,2020-02-14
,Djibouti,11.8251,42.5903,0,0,2020-02-14
,Dominican Republic,18.7357,-70.1627,0,0,2020-02-14
,Ecuador,-1.8312,-78.1834,0,0,2020-02-14
,Egypt,26.0,30.0,1,0,2020-02-14
,El Salvador,13.7942,-88.8965,0,0,2020-02-14
,Equatorial Guinea,1.5,10.0,0,0,2020-02-14
,Eritrea,15.1794,39.7823,0,0,2020-02-14
,Estonia,58.5953,25.0136,0,0,2020-02-14
,Eswatini,-26.5225,31.4659,0,0,2020-02-14
,Ethiopia,9.145,40.4897,0,0,2020-02-14
,Fiji,-17.7134,178.065,0,0,2020-02-14
,Finland,64.0,26.0,1,0,2020-02-14
French Guiana,France,3.9339,-53.1258,0,0,2020-02-14
French Polynesia,France,-17.6797,149.4068,0,0,2020-02-14
Guadeloupe,France,16.25,-61.5833,0,0,2020-02-14
Mayotte,France,-12.8275,45.1662,0,0,2020-02-14
New Caledonia,France,-20.9043,165.618,0,0,2020-02-14
Reunion,France,-21.1351,55.2471,0,0,2020-02-14
Saint Barthelemy,France,17.9,-62.8333,0,0,2020-02-14
St Martin,France,18.0708,-63.0501,0,0,2020-02-14
Martinique,France,14.6415,-61.0242,0,0,2020-02-14
,France,46.2276,2.2137,11,0,2020-02-14
,Gabon,-0.8037,11.6094,0,0,2020-02-14
,Gambia,13.4432,-15.3101,0,0,2020-02-14
,Georgia,42.3154,43.3569,0,0,2020-02-14
,Germany,51.0,9.0,16,0,2020-02-14
,Ghana,7.9465,-1.0232,0,0,2020-02-14
,Greece,39.0742,21.8243,0,0,2020-02-14
,Guatemala,15.7835,-90.2308,0,0,2020-02-14
,Guinea,9.9456,-9.6966,0,0,2020-02-14
,Guyana,5.0,-58.75,0,0,2020-02-14
,Haiti,18.9712,-72.2852,0,0,2020-02-14
,Holy See,41.9029,12.4534,0,0,2020-02-14
,Honduras,15.2,-86.2419,0,0,2020-02-14
,Hungary,47.1625,19.5033,0,0,2020-02-14
,Iceland,64.9631,-19.0208,0,0,2020-02-14
,India,21.0,78.0,3,0,2020-02-14
,Indonesia,-0.7893,113.9213,0,0,2020-02-14
,Iran,32.0,53.0,0,0,2020-02-14
,Iraq,33.0,44.0,0,0,2020-02-14
,Ireland,53.1424,-7.6921,0,0,2020-02-14
,Israel,31.0,35.0,0,0,2020-02-14
,Italy,43.0,12.0,3,0,2020-02-14
,Jamaica,18.1096,-77.2975,0,0,2020-02-14
,Japan,36.0,138.0,29,1,2020-02-14
,Jordan,31.24,36.51,0,0,2020-02-14
,Kazakhstan,48.0196,66.9237,0,0,2020-02-14
,Kenya,-0.0236,37.9062,0,0,2020-02-14
,"Korea, South",36.0,128.0,28,0,2020-02-14
,Kuwait,29.5,47.75,0,0,2020-02-14
,Kyrgyzstan,41.2044,74.7661,0,0,2020-02-14
,Latvia,56.8796,24.6032,0,0,2020-02-14
,Lebanon,33.8547,35.8623,0,0,2020-02-14
,Liberia,6.4281,-9.4295,0,0,2020-02-14
,Liechtenstein,47.14,9.55,0,0,2020-02-14
,Lithuania,55.1694,23.8813,0,0,2020-02-14
,Luxembourg,49.8153,6.1296,0,0,2020-02-14
,Madagascar,-18.7669,46.8691,0,0,2020-02-14
,Malaysia,2.5,112.5,19,0,2020-02-14
,Maldives,3.2028,73.2207,0,0,2020-02-14
,Malta,35.9375,14.3754,0,0,2020-02-14
,Mauritania,21.0079,10.9408,0,0,2020-02-14
,Mauritius,-20.2,57.5,0,0,2020-02-14
,Mexico,23.6345,-102.5528,0,0,2020-02-14
,Moldova,47.4116,28.3699,0,0,2020-02-14
,Monaco,43.7333,7.4167,0,0,2020-02-14
,Mongolia,46.8625,103.8467,0,0,2020-02-14
,Montenegro,42.5,19.3,0,0,2020-02-14
,Morocco,31.7917,-7.0926,0,0,2020-02-14
,Namibia,-22.9576,18.4904,0,0,2020-02-14
,Nepal,28.1667,84.25,1,0,2020-02-14
Aruba,Netherlands,12.5186,-70.0358,0,0,2020-02-14
Curacao,Netherlands,12.1696,-68.99,0,0,2020-02-14
Sint Maarten,Netherlands,18.0425,-63.0548,0,0,2020-02-14
,Netherlands,52.1326,5.2913,0,0,2020-02-14
,New Zealand,-40.9006,174.886,0,0,2020-02-14
,Nicaragua,12.8654,-85.2072,0,0,2020-02-14
,Niger,17.6078,8.0817,0,0,2020-02-14
,Nigeria,9.082,8.6753,0,0,2020-02-14
,North Macedonia,41.6086,21.7453,0,0,2020-02-14
,Norway,60.472,8.4689,0,0,2020-02-14
,Oman,21.0,57.0,0,0,2020-02-14
,Pakistan,30.3753,69.3451,0,0,2020-02-14
,Panama,8.538,-80.7821,0,0,2020-02-14
,Papua New Guinea,-6.315,143.9555,0,0,2020-02-14
,Paraguay,-23.4425,-58.4438,0,0,2020-02-14
,Peru,-9.19,-75.0152,0,0,2020-02-14
,Philippines,13.0,122.0,3,1,2020-02-14
,Poland,51.9194,19.1451,0,0,2020-02-14
,Portugal,39.3999,-8.2245,0,0,2020-02-14
,Qatar,25.3548,51.1839,0,0,2020-02-14
,Romania,45.9432,24.9668,0,0,2020-02-14
,Russia,60.0,90.0,2,0,2020-02-14
,Rwanda,-1.9403,29.8739,0,0,2020-02-14
,Saint Lucia,13.9094,-60.9789,0,0,2020-02-14
,Saint Vincent and the Grenadines,12.9843,-61.2872,0,0,2020-02-14
,San Marino,43.9424,12.4578,0,0,2020-02-14
,Saudi Arabia,24.0,45.0,0,0,2020-02-14
,Senegal,14.4974,-14.4524,0,0,2020-02-14
,Serbia,44.0165,21.0059,0,0,2020-02-14
,Seychelles,-4.6796,55.492,0,0,2020-02-14
,Singapore,1.2833,103.8333,67,0,2020-02-14
,Slovakia,48.669,19.699,0,0,2020-02-14
,Slovenia,46.1512,14.9955,0,0,2020-02-14
,Somalia,5.1521,46.1996,0,0,2020-02-14
,South Africa,-30.5595,22.9375,0,0,2020-02-14
,Spain,40.0,-4.0,2,0,2020-02-14
,Sri Lanka,7.0,81.0,1,0,2020-02-14
,Sudan,12.8628,30.2176,0,0,2020-02-14
,Suriname,3.9193,-56.0278,0,0,2020-02-14
,Sweden,63.0,16.0,1,0,2020-02-14
,Switzerland,46.8182,8.2275,0,0,2020-02-14
,Taiwan*,23.7,121.0,18,0,2020-02-14
,Tanzania,-6.369,34.8888,0,0,2020-02-14
,Thailand,15.0,101.0,33,0,2020-02-14
,Togo,8.6195,0.8248,0,0,2020-02-14
,Trinidad and Tobago,10.6918,-61.2225,0,0,2020-02-14
,Tunisia,34.0,9.0,0,0,2020-02-14
,Turkey,38.9637,35.2433,0,0,2020-02-14
,Uganda,1.0,32.0,0,0,2020-02-14
,Ukraine,48.3794,31.1656,0,0,2020-02-14
,United Arab Emirates,24.0,54.0,8,0,2020-02-14
Bermuda,United Kingdom,32.3078,-64.7505,0,0,2020-02-14
Cayman Islands,United Kingdom,19.3133,-81.2546,0,0,2020-02-14
Channel Islands,United Kingdom,49.3723,-2.3644,0,0,2020-02-14
Gibraltar,United Kingdom,36.1408,-5.3536,0,0,2020-02-14
Isle of Man,United Kingdom,54.2361,-4.5481,0,0,2020-02-14
Montserrat,United Kingdom,16.7425,-62.1874,0,0,2020-02-14
,United Kingdom,55.3781,-3.4360000000000004,9,0,2020-02-14
,Uruguay,-32.5228,-55.7658,0,0,2020-02-14
,US,37.0902,-95.7129,13,0,2020-02-14
,Uzbekistan,41.3775,64.5853,0,0,2020-02-14
,Venezuela,6.4238,-66.5897,0,0,2020-02-14
,Vietnam,16.0,108.0,16,0,2020-02-14
,Zambia,-15.4167,28.2833,0,0,2020-02-14
,Zimbabwe,-20.0,30.0,0,0,2020-02-14
Diamond Princess,Canada,0.0,0.0,0,0,2020-02-14
,Dominica,15.415,-61.371,0,0,2020-02-14
,Grenada,12.1165,-61.678999999999995,0,0,2020-02-14
,Mozambique,-18.665695,35.529562,0,0,2020-02-14
,Syria,34.802075,38.99681500000001,0,0,2020-02-14
,Timor-Leste,-8.874217,125.727539,0,0,2020-02-14
,Belize,13.1939,-59.5432,0,0,2020-02-14
Recovered,Canada,0.0,0.0,0,0,2020-02-14
,Laos,19.856270000000002,102.495496,0,0,2020-02-14
,Libya,26.3351,17.228331,0,0,2020-02-14
,West Bank and Gaza,31.9522,35.2332,0,0,2020-02-14
,Guinea-Bissau,11.8037,-15.1804,0,0,2020-02-14
,Mali,17.570692,-3.996166000000001,0,0,2020-02-14
,Saint Kitts and Nevis,17.357822,-62.782998,0,0,2020-02-14
Northwest Territories,Canada,64.8255,-124.8457,0,0,2020-02-14
Yukon,Canada,64.2823,-135.0,0,0,2020-02-14
,Kosovo,42.602636,20.902977,0,0,2020-02-14
,Burma,21.9162,95.956,0,0,2020-02-14
Anguilla,United Kingdom,18.2206,-63.0686,0,0,2020-02-14
British Virgin Islands,United Kingdom,18.4207,-64.64,0,0,2020-02-14
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0,0,2020-02-14
,MS Zaandam,0.0,0.0,0,0,2020-02-14
,Botswana,-22.3285,24.6849,0,0,2020-02-14
,Burundi,-3.3731,29.9189,0,0,2020-02-14
,Sierra Leone,8.460555000000001,-11.779889,0,0,2020-02-14
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,0,2020-02-14
,Malawi,-13.254307999999998,34.301525,0,0,2020-02-14
Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,0,0,2020-02-14
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,0,2020-02-14
,South Sudan,6.877000000000002,31.307,0,0,2020-02-14
,Western Sahara,24.2155,-12.8858,0,0,2020-02-14
,Sao Tome and Principe,0.18636,6.613081,0,0,2020-02-14
,Afghanistan,33.0,65.0,0,0,2020-02-15
,Albania,41.1533,20.1683,0,0,2020-02-15
,Algeria,28.0339,1.6596,0,0,2020-02-15
,Andorra,42.5063,1.5218,0,0,2020-02-15
,Angola,-11.2027,17.8739,0,0,2020-02-15
,Antigua and Barbuda,17.0608,-61.7964,0,0,2020-02-15
,Argentina,-38.4161,-63.6167,0,0,2020-02-15
,Armenia,40.0691,45.0382,0,0,2020-02-15
Australian Capital Territory,Australia,-35.4735,149.0124,0,0,2020-02-15
New South Wales,Australia,-33.8688,151.2093,4,0,2020-02-15
Northern Territory,Australia,-12.4634,130.8456,0,0,2020-02-15
Queensland,Australia,-28.0167,153.4,5,0,2020-02-15
South Australia,Australia,-34.9285,138.6007,2,0,2020-02-15
Tasmania,Australia,-41.4545,145.9707,0,0,2020-02-15
Victoria,Australia,-37.8136,144.9631,4,0,2020-02-15
Western Australia,Australia,-31.9505,115.8605,0,0,2020-02-15
,Austria,47.5162,14.5501,0,0,2020-02-15
,Azerbaijan,40.1431,47.5769,0,0,2020-02-15
,Bahamas,25.0343,-77.3963,0,0,2020-02-15
,Bahrain,26.0275,50.55,0,0,2020-02-15
,Bangladesh,23.685,90.3563,0,0,2020-02-15
,Barbados,13.1939,-59.5432,0,0,2020-02-15
,Belarus,53.7098,27.9534,0,0,2020-02-15
,Belgium,50.8333,4.0,1,0,2020-02-15
,Benin,9.3077,2.3158,0,0,2020-02-15
,Bhutan,27.5142,90.4336,0,0,2020-02-15
,Bolivia,-16.2902,-63.5887,0,0,2020-02-15
,Bosnia and Herzegovina,43.9159,17.6791,0,0,2020-02-15
,Brazil,-14.235,-51.9253,0,0,2020-02-15
,Brunei,4.5353,114.7277,0,0,2020-02-15
,Bulgaria,42.7339,25.4858,0,0,2020-02-15
,Burkina Faso,12.2383,-1.5616,0,0,2020-02-15
,Cabo Verde,16.5388,-23.0418,0,0,2020-02-15
,Cambodia,11.55,104.9167,1,0,2020-02-15
,Cameroon,3.8480000000000003,11.5021,0,0,2020-02-15
Alberta,Canada,53.9333,-116.5765,0,0,2020-02-15
British Columbia,Canada,49.2827,-123.1207,4,0,2020-02-15
Grand Princess,Canada,37.6489,-122.6655,0,0,2020-02-15
Manitoba,Canada,53.7609,-98.8139,0,0,2020-02-15
New Brunswick,Canada,46.5653,-66.4619,0,0,2020-02-15
Newfoundland and Labrador,Canada,53.1355,-57.6604,0,0,2020-02-15
Nova Scotia,Canada,44.681999999999995,-63.7443,0,0,2020-02-15
Ontario,Canada,51.2538,-85.3232,3,0,2020-02-15
Prince Edward Island,Canada,46.5107,-63.4168,0,0,2020-02-15
Quebec,Canada,52.9399,-73.5491,0,0,2020-02-15
Saskatchewan,Canada,52.9399,-106.4509,0,0,2020-02-15
,Central African Republic,6.6111,20.9394,0,0,2020-02-15
,Chad,15.4542,18.7322,0,0,2020-02-15
,Chile,-35.6751,-71.543,0,0,2020-02-15
Anhui,China,31.8257,117.2264,950,6,2020-02-15
Beijing,China,40.1824,116.4142,375,4,2020-02-15
Chongqing,China,30.0572,107.874,544,5,2020-02-15
Fujian,China,26.0789,117.9874,285,0,2020-02-15
Gansu,China,37.8099,101.0583,90,2,2020-02-15
Guangdong,China,23.3417,113.4244,1294,2,2020-02-15
Guangxi,China,23.8298,108.7881,235,2,2020-02-15
Guizhou,China,26.8154,106.8748,143,1,2020-02-15
Hainan,China,19.1959,109.7453,162,4,2020-02-15
Hebei,China,39.549,116.1306,291,3,2020-02-15
Heilongjiang,China,47.861999999999995,127.7615,425,11,2020-02-15
Henan,China,33.882,113.61399999999999,1212,13,2020-02-15
Hong Kong,China,22.3,114.2,56,1,2020-02-15
Hubei,China,30.9756,112.2707,56249,1596,2020-02-15
Hunan,China,27.6104,111.7088,1001,2,2020-02-15
Inner Mongolia,China,44.0935,113.9448,68,0,2020-02-15
Jiangsu,China,32.9711,119.455,604,0,2020-02-15
Jiangxi,China,27.614,115.7221,913,1,2020-02-15
Jilin,China,43.6661,126.1923,88,1,2020-02-15
Liaoning,China,41.2956,122.6085,119,1,2020-02-15
Macau,China,22.1667,113.55,10,0,2020-02-15
Ningxia,China,37.2692,106.1655,70,0,2020-02-15
Qinghai,China,35.7452,95.9956,18,0,2020-02-15
Shaanxi,China,35.1917,108.8701,232,0,2020-02-15
Shandong,China,36.3427,118.1498,532,2,2020-02-15
Shanghai,China,31.201999999999998,121.4491,326,1,2020-02-15
Shanxi,China,37.5777,112.2922,128,0,2020-02-15
Sichuan,China,30.6171,102.7103,470,1,2020-02-15
Tianjin,China,39.3054,117.323,122,3,2020-02-15
Tibet,China,31.6927,88.0924,1,0,2020-02-15
